Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Tibet,China,31.6927,88.0924,2020-04-22,1,0,1
Xinjiang,China,41.1129,85.2401,2020-04-22,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-04-22,184,2,178
Zhejiang,China,29.1832,120.0934,2020-04-22,1268,1,1252
Anhui,China,31.8257,117.2264,2020-04-23,991,6,984
Beijing,China,40.1824,116.4142,2020-04-23,593,8,524
Chongqing,China,30.0572,107.874,2020-04-23,579,6,573
Fujian,China,26.0789,117.9874,2020-04-23,355,1,346
Gansu,China,37.8099,101.0583,2020-04-23,139,2,137
Guangdong,China,23.3417,113.4244,2020-04-23,1585,8,1528
Guangxi,China,23.8298,108.7881,2020-04-23,254,2,252
Guizhou,China,26.8154,106.8748,2020-04-23,147,2,145
Hainan,China,19.1959,109.7453,2020-04-23,168,6,162
Hebei,China,39.549,116.1306,2020-04-23,328,6,317
Heilongjiang,China,47.861999999999995,127.7615,2020-04-23,928,13,485
Henan,China,33.882,113.61399999999999,2020-04-23,1276,22,1254
Hong Kong,China,22.3,114.2,2020-04-23,1035,4,699
Hubei,China,30.9756,112.2707,2020-04-23,68128,4512,63569
Hunan,China,27.6104,111.7088,2020-04-23,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,2020-04-23,194,1,108
Jiangsu,China,32.9711,119.455,2020-04-23,653,0,646
Jiangxi,China,27.614,115.7221,2020-04-23,937,1,936
Jilin,China,43.6661,126.1923,2020-04-23,108,1,99
Liaoning,China,41.2956,122.6085,2020-04-23,146,2,143
Macau,China,22.1667,113.55,2020-04-23,45,0,27
Ningxia,China,37.2692,106.1655,2020-04-23,75,0,75
Qinghai,China,35.7452,95.9956,2020-04-23,18,0,18
Shaanxi,China,35.1917,108.8701,2020-04-23,279,3,253
Shandong,China,36.3427,118.1498,2020-04-23,787,7,766
Shanghai,China,31.201999999999998,121.4491,2020-04-23,641,7,533
Shanxi,China,37.5777,112.2922,2020-04-23,197,0,142
Sichuan,China,30.6171,102.7103,2020-04-23,561,3,558
Tianjin,China,39.3054,117.323,2020-04-23,189,3,179
Tibet,China,31.6927,88.0924,2020-04-23,1,0,1
Xinjiang,China,41.1129,85.2401,2020-04-23,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-04-23,184,2,180
Zhejiang,China,29.1832,120.0934,2020-04-23,1268,1,1256
Anhui,China,31.8257,117.2264,2020-04-24,991,6,985
Beijing,China,40.1824,116.4142,2020-04-24,593,8,525
Chongqing,China,30.0572,107.874,2020-04-24,579,6,573
Fujian,China,26.0789,117.9874,2020-04-24,355,1,349
Gansu,China,37.8099,101.0583,2020-04-24,139,2,137
Guangdong,China,23.3417,113.4244,2020-04-24,1585,8,1534
Guangxi,China,23.8298,108.7881,2020-04-24,254,2,252
Guizhou,China,26.8154,106.8748,2020-04-24,147,2,145
Hainan,China,19.1959,109.7453,2020-04-24,168,6,162
Hebei,China,39.549,116.1306,2020-04-24,328,6,318
Heilongjiang,China,47.861999999999995,127.7615,2020-04-24,930,13,508
Henan,China,33.882,113.61399999999999,2020-04-24,1276,22,1254
Hong Kong,China,22.3,114.2,2020-04-24,1035,4,725
Hubei,China,30.9756,112.2707,2020-04-24,68128,4512,63593
Hunan,China,27.6104,111.7088,2020-04-24,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,2020-04-24,197,1,114
Jiangsu,China,32.9711,119.455,2020-04-24,653,0,646
Jiangxi,China,27.614,115.7221,2020-04-24,937,1,936
Jilin,China,43.6661,126.1923,2020-04-24,109,1,99
Liaoning,China,41.2956,122.6085,2020-04-24,146,2,143
Macau,China,22.1667,113.55,2020-04-24,45,0,27
Ningxia,China,37.2692,106.1655,2020-04-24,75,0,75
Qinghai,China,35.7452,95.9956,2020-04-24,18,0,18
Shaanxi,China,35.1917,108.8701,2020-04-24,286,3,253
Shandong,China,36.3427,118.1498,2020-04-24,787,7,767
Shanghai,China,31.201999999999998,121.4491,2020-04-24,641,7,558
Shanxi,China,37.5777,112.2922,2020-04-24,197,0,149
Sichuan,China,30.6171,102.7103,2020-04-24,561,3,558
Tianjin,China,39.3054,117.323,2020-04-24,190,3,181
Tibet,China,31.6927,88.0924,2020-04-24,1,0,1
Xinjiang,China,41.1129,85.2401,2020-04-24,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-04-24,185,2,180
Zhejiang,China,29.1832,120.0934,2020-04-24,1268,1,1256
Anhui,China,31.8257,117.2264,2020-04-25,991,6,985
Beijing,China,40.1824,116.4142,2020-04-25,593,8,525
Chongqing,China,30.0572,107.874,2020-04-25,579,6,573
Fujian,China,26.0789,117.9874,2020-04-25,355,1,349
Gansu,China,37.8099,101.0583,2020-04-25,139,2,137
Guangdong,China,23.3417,113.4244,2020-04-25,1586,8,1542
Guangxi,China,23.8298,108.7881,2020-04-25,254,2,252
Guizhou,China,26.8154,106.8748,2020-04-25,147,2,145
Hainan,China,19.1959,109.7453,2020-04-25,168,6,162
Hebei,China,39.549,116.1306,2020-04-25,328,6,318
Heilongjiang,China,47.861999999999995,127.7615,2020-04-25,935,13,511
Henan,China,33.882,113.61399999999999,2020-04-25,1276,22,1254
Hong Kong,China,22.3,114.2,2020-04-25,1037,4,753
Hubei,China,30.9756,112.2707,2020-04-25,68128,4512,63604
Hunan,China,27.6104,111.7088,2020-04-25,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,2020-04-25,198,1,121
Jiangsu,China,32.9711,119.455,2020-04-25,653,0,646
Jiangxi,China,27.614,115.7221,2020-04-25,937,1,936
Jilin,China,43.6661,126.1923,2020-04-25,109,1,99
Liaoning,China,41.2956,122.6085,2020-04-25,146,2,143
Macau,China,22.1667,113.55,2020-04-25,45,0,28
Ningxia,China,37.2692,106.1655,2020-04-25,75,0,75
Qinghai,China,35.7452,95.9956,2020-04-25,18,0,18
Shaanxi,China,35.1917,108.8701,2020-04-25,286,3,253
Shandong,China,36.3427,118.1498,2020-04-25,787,7,767
Shanghai,China,31.201999999999998,121.4491,2020-04-25,642,7,558
Shanxi,China,37.5777,112.2922,2020-04-25,197,0,154
Sichuan,China,30.6171,102.7103,2020-04-25,561,3,558
Tianjin,China,39.3054,117.323,2020-04-25,190,3,182
Tibet,China,31.6927,88.0924,2020-04-25,1,0,1
Xinjiang,China,41.1129,85.2401,2020-04-25,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-04-25,185,2,181
Zhejiang,China,29.1832,120.0934,2020-04-25,1268,1,1257
Anhui,China,31.8257,117.2264,2020-04-26,991,6,985
Beijing,China,40.1824,116.4142,2020-04-26,593,9,525
Chongqing,China,30.0572,107.874,2020-04-26,579,6,573
Fujian,China,26.0789,117.9874,2020-04-26,355,1,349
Gansu,China,37.8099,101.0583,2020-04-26,139,2,137
Guangdong,China,23.3417,113.4244,2020-04-26,1587,8,1542
Guangxi,China,23.8298,108.7881,2020-04-26,254,2,252
Guizhou,China,26.8154,106.8748,2020-04-26,147,2,145
Hainan,China,19.1959,109.7453,2020-04-26,168,6,162
Hebei,China,39.549,116.1306,2020-04-26,328,6,318
Heilongjiang,China,47.861999999999995,127.7615,2020-04-26,936,13,556
Henan,China,33.882,113.61399999999999,2020-04-26,1276,22,1254
Hong Kong,China,22.3,114.2,2020-04-26,1037,4,772
Hubei,China,30.9756,112.2707,2020-04-26,68128,4512,63616
Hunan,China,27.6104,111.7088,2020-04-26,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,2020-04-26,198,1,129
Jiangsu,China,32.9711,119.455,2020-04-26,653,0,646
Jiangxi,China,27.614,115.7221,2020-04-26,937,1,936
Jilin,China,43.6661,126.1923,2020-04-26,110,1,99
Liaoning,China,41.2956,122.6085,2020-04-26,146,2,143
Macau,China,22.1667,113.55,2020-04-26,45,0,31
Ningxia,China,37.2692,106.1655,2020-04-26,75,0,75
Qinghai,China,35.7452,95.9956,2020-04-26,18,0,18
Shaanxi,China,35.1917,108.8701,2020-04-26,286,3,253
Shandong,China,36.3427,118.1498,2020-04-26,787,7,768
Shanghai,China,31.201999999999998,121.4491,2020-04-26,642,7,568
Shanxi,China,37.5777,112.2922,2020-04-26,197,0,157
Sichuan,China,30.6171,102.7103,2020-04-26,561,3,558
Tianjin,China,39.3054,117.323,2020-04-26,190,3,182
Tibet,China,31.6927,88.0924,2020-04-26,1,0,1
Xinjiang,China,41.1129,85.2401,2020-04-26,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-04-26,185,2,181
Zhejiang,China,29.1832,120.0934,2020-04-26,1268,1,1258
Anhui,China,31.8257,117.2264,2020-04-27,991,6,985
Beijing,China,40.1824,116.4142,2020-04-27,593,9,536
Chongqing,China,30.0572,107.874,2020-04-27,579,6,573
Fujian,China,26.0789,117.9874,2020-04-27,355,1,349
Gansu,China,37.8099,101.0583,2020-04-27,139,2,137
Guangdong,China,23.3417,113.4244,2020-04-27,1587,8,1547
Guangxi,China,23.8298,108.7881,2020-04-27,254,2,252
Guizhou,China,26.8154,106.8748,2020-04-27,147,2,145
Hainan,China,19.1959,109.7453,2020-04-27,168,6,162
Hebei,China,39.549,116.1306,2020-04-27,328,6,318
Heilongjiang,China,47.861999999999995,127.7615,2020-04-27,939,13,586
Henan,China,33.882,113.61399999999999,2020-04-27,1276,22,1254
Hong Kong,China,22.3,114.2,2020-04-27,1037,4,787
Hubei,China,30.9756,112.2707,2020-04-27,68128,4512,63616
Hunan,China,27.6104,111.7088,2020-04-27,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,2020-04-27,199,1,145
Jiangsu,China,32.9711,119.455,2020-04-27,653,0,646
Jiangxi,China,27.614,115.7221,2020-04-27,937,1,936
Jilin,China,43.6661,126.1923,2020-04-27,110,1,99
Liaoning,China,41.2956,122.6085,2020-04-27,146,2,143
Macau,China,22.1667,113.55,2020-04-27,45,0,32
Ningxia,China,37.2692,106.1655,2020-04-27,75,0,75
Qinghai,China,35.7452,95.9956,2020-04-27,18,0,18
Shaanxi,China,35.1917,108.8701,2020-04-27,286,3,253
Shandong,China,36.3427,118.1498,2020-04-27,787,7,768
Shanghai,China,31.201999999999998,121.4491,2020-04-27,644,7,581
Shanxi,China,37.5777,112.2922,2020-04-27,197,0,160
Sichuan,China,30.6171,102.7103,2020-04-27,561,3,558
Tianjin,China,39.3054,117.323,2020-04-27,190,3,182
Tibet,China,31.6927,88.0924,2020-04-27,1,0,1
Xinjiang,China,41.1129,85.2401,2020-04-27,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-04-27,185,2,181
Zhejiang,China,29.1832,120.0934,2020-04-27,1268,1,1261
Anhui,China,31.8257,117.2264,2020-04-28,991,6,985
Beijing,China,40.1824,116.4142,2020-04-28,593,9,538
Chongqing,China,30.0572,107.874,2020-04-28,579,6,573
Fujian,China,26.0789,117.9874,2020-04-28,355,1,352
Gansu,China,37.8099,101.0583,2020-04-28,139,2,137
Guangdong,China,23.3417,113.4244,2020-04-28,1588,8,1554
Guangxi,China,23.8298,108.7881,2020-04-28,254,2,252
Guizhou,China,26.8154,106.8748,2020-04-28,147,2,145
Hainan,China,19.1959,109.7453,2020-04-28,168,6,162
Hebei,China,39.549,116.1306,2020-04-28,328,6,318
Heilongjiang,China,47.861999999999995,127.7615,2020-04-28,939,13,587
Henan,China,33.882,113.61399999999999,2020-04-28,1276,22,1254
Hong Kong,China,22.3,114.2,2020-04-28,1037,4,811
Hubei,China,30.9756,112.2707,2020-04-28,68128,4512,63616
Hunan,China,27.6104,111.7088,2020-04-28,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,2020-04-28,199,1,146
Jiangsu,China,32.9711,119.455,2020-04-28,653,0,647
Jiangxi,China,27.614,115.7221,2020-04-28,937,1,936
Jilin,China,43.6661,126.1923,2020-04-28,110,1,99
Liaoning,China,41.2956,122.6085,2020-04-28,146,2,143
Macau,China,22.1667,113.55,2020-04-28,45,0,33
Ningxia,China,37.2692,106.1655,2020-04-28,75,0,75
Qinghai,China,35.7452,95.9956,2020-04-28,18,0,18
Shaanxi,China,35.1917,108.8701,2020-04-28,306,3,253
Shandong,China,36.3427,118.1498,2020-04-28,787,7,771
Shanghai,China,31.201999999999998,121.4491,2020-04-28,645,7,584
Shanxi,China,37.5777,112.2922,2020-04-28,197,0,160
Sichuan,China,30.6171,102.7103,2020-04-28,561,3,558
Tianjin,China,39.3054,117.323,2020-04-28,190,3,183
Tibet,China,31.6927,88.0924,2020-04-28,1,0,1
Xinjiang,China,41.1129,85.2401,2020-04-28,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-04-28,185,2,181
Zhejiang,China,29.1832,120.0934,2020-04-28,1268,1,1262
Anhui,China,31.8257,117.2264,2020-04-29,991,6,985
Beijing,China,40.1824,116.4142,2020-04-29,593,9,542
Chongqing,China,30.0572,107.874,2020-04-29,579,6,573
Fujian,China,26.0789,117.9874,2020-04-29,355,1,353
Gansu,China,37.8099,101.0583,2020-04-29,139,2,137
Guangdong,China,23.3417,113.4244,2020-04-29,1588,8,1557
Guangxi,China,23.8298,108.7881,2020-04-29,254,2,252
Guizhou,China,26.8154,106.8748,2020-04-29,147,2,145
Hainan,China,19.1959,109.7453,2020-04-29,168,6,162
Hebei,China,39.549,116.1306,2020-04-29,328,6,318
Heilongjiang,China,47.861999999999995,127.7615,2020-04-29,939,13,587
Henan,China,33.882,113.61399999999999,2020-04-29,1276,22,1254
Hong Kong,China,22.3,114.2,2020-04-29,1037,4,830
Hubei,China,30.9756,112.2707,2020-04-29,68128,4512,63616
Hunan,China,27.6104,111.7088,2020-04-29,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,2020-04-29,200,1,150
Jiangsu,China,32.9711,119.455,2020-04-29,653,0,648
Jiangxi,China,27.614,115.7221,2020-04-29,937,1,936
Jilin,China,43.6661,126.1923,2020-04-29,111,1,99
Liaoning,China,41.2956,122.6085,2020-04-29,146,2,143
Macau,China,22.1667,113.55,2020-04-29,45,0,34
Ningxia,China,37.2692,106.1655,2020-04-29,75,0,75
Qinghai,China,35.7452,95.9956,2020-04-29,18,0,18
Shaanxi,China,35.1917,108.8701,2020-04-29,306,3,253
Shandong,China,36.3427,118.1498,2020-04-29,787,7,772
Shanghai,China,31.201999999999998,121.4491,2020-04-29,647,7,597
Shanxi,China,37.5777,112.2922,2020-04-29,197,0,164
Sichuan,China,30.6171,102.7103,2020-04-29,561,3,558
Tianjin,China,39.3054,117.323,2020-04-29,190,3,183
Tibet,China,31.6927,88.0924,2020-04-29,1,0,1
Xinjiang,China,41.1129,85.2401,2020-04-29,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-04-29,185,2,181
Zhejiang,China,29.1832,120.0934,2020-04-29,1268,1,1263
Anhui,China,31.8257,117.2264,2020-04-30,991,6,985
Beijing,China,40.1824,116.4142,2020-04-30,593,9,547
Chongqing,China,30.0572,107.874,2020-04-30,579,6,573
Fujian,China,26.0789,117.9874,2020-04-30,356,1,353
Gansu,China,37.8099,101.0583,2020-04-30,139,2,137
Guangdong,China,23.3417,113.4244,2020-04-30,1588,8,1565
Guangxi,China,23.8298,108.7881,2020-04-30,254,2,252
Guizhou,China,26.8154,106.8748,2020-04-30,147,2,145
Hainan,China,19.1959,109.7453,2020-04-30,168,6,162
Hebei,China,39.549,116.1306,2020-04-30,328,6,318
Heilongjiang,China,47.861999999999995,127.7615,2020-04-30,944,13,587
Henan,China,33.882,113.61399999999999,2020-04-30,1276,22,1254
Hong Kong,China,22.3,114.2,2020-04-30,1037,4,846
Hubei,China,30.9756,112.2707,2020-04-30,68128,4512,63616
Hunan,China,27.6104,111.7088,2020-04-30,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,2020-04-30,201,1,152
Jiangsu,China,32.9711,119.455,2020-04-30,653,0,650
Jiangxi,China,27.614,115.7221,2020-04-30,937,1,936
Jilin,China,43.6661,126.1923,2020-04-30,111,1,101
Liaoning,China,41.2956,122.6085,2020-04-30,146,2,143
Macau,China,22.1667,113.55,2020-04-30,45,0,35
Ningxia,China,37.2692,106.1655,2020-04-30,75,0,75
Qinghai,China,35.7452,95.9956,2020-04-30,18,0,18
Shaanxi,China,35.1917,108.8701,2020-04-30,306,3,254
Shandong,China,36.3427,118.1498,2020-04-30,787,7,772
Shanghai,China,31.201999999999998,121.4491,2020-04-30,652,7,599
Shanxi,China,37.5777,112.2922,2020-04-30,197,0,172
Sichuan,China,30.6171,102.7103,2020-04-30,561,3,558
Tianjin,China,39.3054,117.323,2020-04-30,190,3,184
Tibet,China,31.6927,88.0924,2020-04-30,1,0,1
Xinjiang,China,41.1129,85.2401,2020-04-30,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-04-30,185,2,181
Zhejiang,China,29.1832,120.0934,2020-04-30,1268,1,1264
Anhui,China,31.8257,117.2264,2020-05-01,991,6,985
Beijing,China,40.1824,116.4142,2020-05-01,593,9,547
Chongqing,China,30.0572,107.874,2020-05-01,579,6,573
Fujian,China,26.0789,117.9874,2020-05-01,356,1,353
Gansu,China,37.8099,101.0583,2020-05-01,139,2,137
Guangdong,China,23.3417,113.4244,2020-05-01,1588,8,1565
Guangxi,China,23.8298,108.7881,2020-05-01,254,2,252
Guizhou,China,26.8154,106.8748,2020-05-01,147,2,145
Hainan,China,19.1959,109.7453,2020-05-01,168,6,162
Hebei,China,39.549,116.1306,2020-05-01,328,6,318
Heilongjiang,China,47.861999999999995,127.7615,2020-05-01,944,13,605
Henan,China,33.882,113.61399999999999,2020-05-01,1276,22,1254
Hong Kong,China,22.3,114.2,2020-05-01,1039,4,859
Hubei,China,30.9756,112.2707,2020-05-01,68128,4512,63616
Hunan,China,27.6104,111.7088,2020-05-01,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,2020-05-01,201,1,154
Jiangsu,China,32.9711,119.455,2020-05-01,653,0,650
Jiangxi,China,27.614,115.7221,2020-05-01,937,1,936
Jilin,China,43.6661,126.1923,2020-05-01,112,1,102
Liaoning,China,41.2956,122.6085,2020-05-01,146,2,144
Macau,China,22.1667,113.55,2020-05-01,45,0,35
Ningxia,China,37.2692,106.1655,2020-05-01,75,0,75
Qinghai,China,35.7452,95.9956,2020-05-01,18,0,18
Shaanxi,China,35.1917,108.8701,2020-05-01,306,3,254
Shandong,China,36.3427,118.1498,2020-05-01,787,7,772
Shanghai,China,31.201999999999998,121.4491,2020-05-01,652,7,612
Shanxi,China,37.5777,112.2922,2020-05-01,197,0,172
Sichuan,China,30.6171,102.7103,2020-05-01,561,3,558
Tianjin,China,39.3054,117.323,2020-05-01,190,3,185
Tibet,China,31.6927,88.0924,2020-05-01,1,0,1
Xinjiang,China,41.1129,85.2401,2020-05-01,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-05-01,185,2,181
Zhejiang,China,29.1832,120.0934,2020-05-01,1268,1,1265
Anhui,China,31.8257,117.2264,2020-05-02,991,6,985
Beijing,China,40.1824,116.4142,2020-05-02,593,9,547
Chongqing,China,30.0572,107.874,2020-05-02,579,6,573
Fujian,China,26.0789,117.9874,2020-05-02,356,1,353
Gansu,China,37.8099,101.0583,2020-05-02,139,2,137
Guangdong,China,23.3417,113.4244,2020-05-02,1588,8,1567
Guangxi,China,23.8298,108.7881,2020-05-02,254,2,252
Guizhou,China,26.8154,106.8748,2020-05-02,147,2,145
Hainan,China,19.1959,109.7453,2020-05-02,168,6,162
Hebei,China,39.549,116.1306,2020-05-02,328,6,318
Heilongjiang,China,47.861999999999995,127.7615,2020-05-02,944,13,604
Henan,China,33.882,113.61399999999999,2020-05-02,1276,22,1254
Hong Kong,China,22.3,114.2,2020-05-02,1039,4,864
Hubei,China,30.9756,112.2707,2020-05-02,68128,4512,63616
Hunan,China,27.6104,111.7088,2020-05-02,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,2020-05-02,201,1,154
Jiangsu,China,32.9711,119.455,2020-05-02,653,0,650
Jiangxi,China,27.614,115.7221,2020-05-02,937,1,936
Jilin,China,43.6661,126.1923,2020-05-02,112,1,102
Liaoning,China,41.2956,122.6085,2020-05-02,146,2,144
Macau,China,22.1667,113.55,2020-05-02,45,0,37
Ningxia,China,37.2692,106.1655,2020-05-02,75,0,75
Qinghai,China,35.7452,95.9956,2020-05-02,18,0,18
Shaanxi,China,35.1917,108.8701,2020-05-02,306,3,255
Shandong,China,36.3427,118.1498,2020-05-02,787,7,772
Shanghai,China,31.201999999999998,121.4491,2020-05-02,652,7,612
Shanxi,China,37.5777,112.2922,2020-05-02,197,0,176
Sichuan,China,30.6171,102.7103,2020-05-02,561,3,558
Tianjin,China,39.3054,117.323,2020-05-02,190,3,185
Tibet,China,31.6927,88.0924,2020-05-02,1,0,1
Xinjiang,China,41.1129,85.2401,2020-05-02,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-05-02,185,2,181
Zhejiang,China,29.1832,120.0934,2020-05-02,1268,1,1265
Anhui,China,31.8257,117.2264,2020-05-03,991,6,985
Beijing,China,40.1824,116.4142,2020-05-03,593,9,553
Chongqing,China,30.0572,107.874,2020-05-03,579,6,573
Fujian,China,26.0789,117.9874,2020-05-03,356,1,353
Gansu,China,37.8099,101.0583,2020-05-03,139,2,137
Guangdong,China,23.3417,113.4244,2020-05-03,1588,8,1569
Guangxi,China,23.8298,108.7881,2020-05-03,254,2,252
Guizhou,China,26.8154,106.8748,2020-05-03,147,2,145
Hainan,China,19.1959,109.7453,2020-05-03,168,6,162
Hebei,China,39.549,116.1306,2020-05-03,328,6,318
Heilongjiang,China,47.861999999999995,127.7615,2020-05-03,944,13,657
Henan,China,33.882,113.61399999999999,2020-05-03,1276,22,1254
Hong Kong,China,22.3,114.2,2020-05-03,1039,4,879
Hubei,China,30.9756,112.2707,2020-05-03,68128,4512,63616
Hunan,China,27.6104,111.7088,2020-05-03,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,2020-05-03,201,1,156
Jiangsu,China,32.9711,119.455,2020-05-03,653,0,650
Jiangxi,China,27.614,115.7221,2020-05-03,937,1,936
Jilin,China,43.6661,126.1923,2020-05-03,112,1,103
Liaoning,China,41.2956,122.6085,2020-05-03,146,2,144
Macau,China,22.1667,113.55,2020-05-03,45,0,39
Ningxia,China,37.2692,106.1655,2020-05-03,75,0,75
Qinghai,China,35.7452,95.9956,2020-05-03,18,0,18
Shaanxi,China,35.1917,108.8701,2020-05-03,306,3,263
Shandong,China,36.3427,118.1498,2020-05-03,788,7,773
Shanghai,China,31.201999999999998,121.4491,2020-05-03,655,7,615
Shanxi,China,37.5777,112.2922,2020-05-03,198,0,180
Sichuan,China,30.6171,102.7103,2020-05-03,561,3,558
Tianjin,China,39.3054,117.323,2020-05-03,190,3,186
Tibet,China,31.6927,88.0924,2020-05-03,1,0,1
Xinjiang,China,41.1129,85.2401,2020-05-03,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-05-03,185,2,181
Zhejiang,China,29.1832,120.0934,2020-05-03,1268,1,1265
Anhui,China,31.8257,117.2264,2020-05-04,991,6,985
Beijing,China,40.1824,116.4142,2020-05-04,593,9,554
Chongqing,China,30.0572,107.874,2020-05-04,579,6,573
Fujian,China,26.0789,117.9874,2020-05-04,356,1,353
Gansu,China,37.8099,101.0583,2020-05-04,139,2,137
Guangdong,China,23.3417,113.4244,2020-05-04,1588,8,1571
Guangxi,China,23.8298,108.7881,2020-05-04,254,2,252
Guizhou,China,26.8154,106.8748,2020-05-04,147,2,145
Hainan,China,19.1959,109.7453,2020-05-04,168,6,162
Hebei,China,39.549,116.1306,2020-05-04,328,6,320
Heilongjiang,China,47.861999999999995,127.7615,2020-05-04,944,13,719
Henan,China,33.882,113.61399999999999,2020-05-04,1276,22,1254
Hong Kong,China,22.3,114.2,2020-05-04,1040,4,900
Hubei,China,30.9756,112.2707,2020-05-04,68128,4512,63616
Hunan,China,27.6104,111.7088,2020-05-04,1019,4,1015
Inner Mongolia,China,44.0935,113.9448,2020-05-04,201,1,160
Jiangsu,China,32.9711,119.455,2020-05-04,653,0,650
Jiangxi,China,27.614,115.7221,2020-05-04,937,1,936
Jilin,China,43.6661,126.1923,2020-05-04,112,1,103
Liaoning,China,41.2956,122.6085,2020-05-04,146,2,144
Macau,China,22.1667,113.55,2020-05-04,45,0,39
Ningxia,China,37.2692,106.1655,2020-05-04,75,0,75
Qinghai,China,35.7452,95.9956,2020-05-04,18,0,18
Shaanxi,China,35.1917,108.8701,2020-05-04,306,3,263
Shandong,China,36.3427,118.1498,2020-05-04,788,7,773
Shanghai,China,31.201999999999998,121.4491,2020-05-04,656,7,619
Shanxi,China,37.5777,112.2922,2020-05-04,198,0,190
Sichuan,China,30.6171,102.7103,2020-05-04,561,3,558
Tianjin,China,39.3054,117.323,2020-05-04,190,3,186
Tibet,China,31.6927,88.0924,2020-05-04,1,0,1
Xinjiang,China,41.1129,85.2401,2020-05-04,76,3,73
Yunnan,China,24.974,101.48700000000001,2020-05-04,185,2,181
Zhejiang,China,29.1832,120.0934,2020-05-04,1268,1,1267
Anhui,China,31.8257,117.2264,2020-05-05,991,6,985
Beijing,China,40.1824,116.4142,2020-05-05,593,9,555
Chongqing,China,30.0572,107.874,2020-05-05,579,6,573
Fujian,China,26.0789,117.9874,2020-05-05,356,1,353
Gansu,China,37.8099,101.0583,2020-05-05,139,2,137
Guangdong,China,23.3417,113.4244,2020-05-05,1588,8,1575
